DateTime,site_id,LE_obs,Rn,G,Ta_C,P_kPa,qa,ga,gs,rho_a,dT_obs
2011-06-02 14:00:00,US-MMS,298.372,490.687,7.449,24.68,98.829,0.013323123562796158,0.045350761866154596,0.012022017130212859,1.1560015283985035,3.5087141393243195
2011-06-02 15:00:00,US-MMS,277.11,315.157,9.106,26.0,98.831,0.013282196339763543,0.02854243809784704,0.016778221115605643,1.1509239599873102,0.8766167653927761
2011-06-03 12:00:00,US-MMS,440.005,648.442,8.542,24.87,98.813,0.011424566369625005,0.05751155942062219,0.015830765787384345,1.1550774974320732,2.994122759843762
2011-06-03 13:00:00,US-MMS,413.731,649.803,10.314,25.82,98.748,0.011800139807305,0.06233769265300023,0.012876899235577508,1.1506497454533515,3.1317221075833093
2011-06-03 14:00:00,US-MMS,341.701,597.789,11.522,26.81,98.71,0.012115122353525343,0.06666375499636489,0.009196217543605714,1.146410765701815,3.1841974504465593
2011-06-03 15:00:00,US-MMS,288.432,479.65,12.635,27.36,98.67,0.011846619476394678,0.050033396854392856,0.007334919048637545,1.1438488726976368,3.104884256308583
2011-06-03 16:00:00,US-MMS,215.762,318.77,12.586,27.56,98.651,0.011662342734468291,0.0475550541816165,0.006070769571056768,1.1428679930006678,1.6554470569148543
2011-06-03 17:00:00,US-MMS,133.539,149.553,12.093,27.3,98.636,0.012328334018872218,0.03431720507509063,0.004951636237376224,1.1436830702967207,0.09940613266215333
2011-06-04 03:00:00,US-MMS,7.284,-52.489,3.679,21.59,98.676,0.012105799441434877,0.026343070332580827,0.0011362184668695396,1.1663124347431613,-2.0549343721713753
2011-06-04 04:00:00,US-MMS,5.577,-51.173,3.328,21.26,98.708,0.012068124915241014,0.028097843657320543,0.0008792051003239315,1.1679983894998096,-1.8215209440962428
2011-06-04 14:00:00,US-MMS,451.256,619.635,19.026,32.701,98.577,0.016308027555594885,0.03959938507999207,0.009111651599180374,1.122814832601378,3.342345226968026
2011-06-04 15:00:00,US-MMS,321.057,515.923,19.784,33.15,98.515,0.015894312508537758,0.05080590402210988,0.0056652220405874615,1.1204637581467918,3.060296038764358
2011-06-04 17:00:00,US-MMS,208.895,186.368,18.588,32.4,98.361,0.016230132996480535,0.03688237337643653,0.006720708803474605,1.121458213778421,-0.9890819505211401
2011-06-06 15:00:00,US-MMS,312.341,482.279,15.679,28.935,98.283,0.014532884020036791,0.04244535685999586,0.008215394082032033,1.1334221413051786,3.1905280589299116
2011-06-07 10:00:00,US-MMS,343.279,592.077,10.555,28.49,98.262,0.015760754754530284,0.05921959283114286,0.009612910821075345,1.1348517092221235,3.5273581200808755
2011-06-07 14:00:00,US-MMS,396.751,614.494,18.883,31.88,98.149,0.01623462012987634,0.05755315369916582,0.008223328063805036,1.120948791687978,3.067089673722838
